# size = 1065
# first_index = 0
# first_id = 43865
# n = 4072
# variable = spikes
# last_id = 44929
# last_index = 1065
# dt = 0.1
# label = L5I
0.10000000000000001	9.0
0.10000000000000001	23.0
0.10000000000000001	32.0
0.10000000000000001	51.0
0.10000000000000001	73.0
0.10000000000000001	81.0
0.10000000000000001	100.0
0.10000000000000001	105.0
0.10000000000000001	125.0
0.10000000000000001	131.0
0.10000000000000001	139.0
0.10000000000000001	141.0
0.10000000000000001	145.0
0.10000000000000001	210.0
0.10000000000000001	220.0
0.10000000000000001	225.0
0.10000000000000001	233.0
0.10000000000000001	256.0
0.10000000000000001	276.0
0.10000000000000001	334.0
0.10000000000000001	336.0
0.10000000000000001	370.0
0.10000000000000001	373.0
0.10000000000000001	379.0
0.10000000000000001	395.0
0.10000000000000001	400.0
0.10000000000000001	402.0
0.10000000000000001	407.0
0.10000000000000001	414.0
0.10000000000000001	429.0
0.10000000000000001	457.0
0.10000000000000001	460.0
0.10000000000000001	498.0
0.10000000000000001	506.0
0.10000000000000001	554.0
0.10000000000000001	583.0
0.10000000000000001	600.0
0.10000000000000001	612.0
0.10000000000000001	621.0
0.10000000000000001	648.0
0.10000000000000001	650.0
0.10000000000000001	655.0
0.10000000000000001	657.0
0.10000000000000001	671.0
0.10000000000000001	707.0
0.10000000000000001	715.0
0.10000000000000001	748.0
0.10000000000000001	758.0
0.10000000000000001	764.0
0.10000000000000001	786.0
0.10000000000000001	791.0
0.10000000000000001	799.0
0.10000000000000001	819.0
0.10000000000000001	840.0
0.10000000000000001	843.0
0.10000000000000001	844.0
0.10000000000000001	854.0
0.10000000000000001	863.0
0.10000000000000001	899.0
0.10000000000000001	908.0
0.10000000000000001	924.0
0.10000000000000001	946.0
0.10000000000000001	947.0
0.10000000000000001	948.0
0.10000000000000001	949.0
0.10000000000000001	955.0
0.10000000000000001	1009.0
0.10000000000000001	1011.0
0.10000000000000001	1026.0
0.10000000000000001	1033.0
0.10000000000000001	1043.0
0.10000000000000001	1056.0
0.90000000000000002	534.0
1.2	169.0
1.2	426.0
1.3999999999999999	29.0
1.3999999999999999	514.0
1.6000000000000001	1002.0
1.7	365.0
1.7	651.0
1.8	1052.0
1.8999999999999999	133.0
1.8999999999999999	151.0
1.8999999999999999	943.0
2.1000000000000001	427.0
2.2000000000000002	388.0
2.2999999999999998	123.0
2.2999999999999998	314.0
2.2999999999999998	867.0
2.3999999999999999	10.0
2.3999999999999999	163.0
2.5	292.0
2.5	728.0
2.5	929.0
2.6000000000000001	992.0
2.7000000000000002	177.0
2.7000000000000002	345.0
2.7000000000000002	874.0
2.7999999999999998	275.0
2.7999999999999998	318.0
2.7999999999999998	547.0
2.7999999999999998	1058.0
2.8999999999999999	350.0
2.8999999999999999	354.0
2.8999999999999999	513.0
3.0	4.0
3.1000000000000001	252.0
3.1000000000000001	500.0
3.1000000000000001	731.0
3.2000000000000002	665.0
3.2999999999999998	415.0
3.2999999999999998	504.0
3.2999999999999998	979.0
3.3999999999999999	74.0
3.5	162.0
3.5	750.0
3.7000000000000002	667.0
3.7000000000000002	1014.0
4.0	737.0
4.0999999999999996	788.0
4.0999999999999996	988.0
4.0999999999999996	1059.0
4.2999999999999998	548.0
4.4000000000000004	878.0
4.5999999999999996	310.0
4.7000000000000002	696.0
4.7999999999999998	855.0
5.0	1064.0
5.2000000000000002	15.0
5.2999999999999998	615.0
5.5999999999999996	436.0
5.5999999999999996	452.0
5.7999999999999998	72.0
5.7999999999999998	636.0
5.9000000000000004	453.0
6.0999999999999996	368.0
6.2000000000000002	144.0
6.2000000000000002	485.0
6.4000000000000004	761.0
6.5	999.0
6.7000000000000002	343.0
6.7000000000000002	645.0
6.7000000000000002	691.0
6.7000000000000002	796.0
6.7999999999999998	77.0
6.7999999999999998	706.0
7.2000000000000002	935.0
7.2999999999999998	703.0
7.7000000000000002	19.0
8.0999999999999996	303.0
8.1999999999999993	393.0
8.5	672.0
9.4000000000000004	852.0
9.8000000000000007	552.0
10.0	488.0
11.0	749.0
13.4	25.0
14.300000000000001	159.0
14.6	554.0
14.800000000000001	958.0
16.699999999999999	102.0
17.300000000000001	359.0
17.5	468.0
17.699999999999999	348.0
17.699999999999999	625.0
19.800000000000001	347.0
20.0	599.0
21.0	283.0
21.100000000000001	232.0
21.399999999999999	2.0
21.800000000000001	573.0
22.100000000000001	559.0
22.800000000000001	575.0
23.5	1020.0
24.199999999999999	45.0
24.199999999999999	172.0
24.199999999999999	555.0
24.399999999999999	48.0
24.899999999999999	55.0
25.300000000000001	438.0
25.399999999999999	805.0
25.5	1034.0
26.199999999999999	608.0
26.699999999999999	395.0
26.899999999999999	479.0
27.600000000000001	256.0
28.600000000000001	834.0
28.800000000000001	881.0
28.899999999999999	972.0
29.300000000000001	915.0
29.5	340.0
30.199999999999999	572.0
30.5	335.0
30.5	541.0
30.600000000000001	41.0
30.800000000000001	960.0
31.0	455.0
31.0	904.0
31.199999999999999	814.0
